show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,movie_title,release_date,genre,mpaa_rating,total_gross,inflation_adjusted_gross
s799,Movie,Confessions of a Teenage Drama Queen,Sara Sugarman,"Lindsay Lohan, Adam Garcia, Glenne Headly, Alison Pill, Eli Marienthal, Megan Fox","Germany, United States","November 12, 2019",2004.0,PG,91 min,"Comedy, Coming of Age",A dramatic teen moves…and finds her new school already has a drama queen.,,,,,,
s800,TV Show,Coop & Cami Ask The World (Shorts),,,,"November 12, 2019",2018.0,TV-G,1 Season,"Comedy, Family, Game Show / Competition","Cooper and Cami Wrather co-host ""Would You Wrather.""",,,,,,
s801,Movie,Corn Chips,Jack Hannah,,United States,"November 12, 2019",1951.0,TV-G,7 min,"Animation, Comedy, Family","Donald tricks Chip 'n Dale into shoveling snow, but the tables turn. See details for advisory.",,,,,,
s802,Movie,Cow Belles,Francine McDougall,"Amanda Michalka, Alyson Michalka, Sheila McCarthy, Michael Trevino, Christian Serratos, Ron Gabriel",United States,"November 12, 2019",2006.0,TV-G,91 min,"Comedy, Coming of Age",Two ultra-spoiled sisters are put to work in their father's dairy.,,,,,,
s803,TV Show,Crash & Bernstein,,"Cole Jensen, Tim Lagasse, Landry Bender, Oana Gregory, Aaron Landon",United States,"November 12, 2019",2012.0,TV-Y7,2 Seasons,"Comedy, Fantasy, Kids","The only boy in a family, Wyatt creates a puppet brother.",,,,,,
s804,Movie,Dadnapped,Paul Hoen,"Emily Osment, David Henrie, Jason Earles, Jonathan Keltz, Moises Arias, Denzel Whitaker",United States,"November 12, 2019",2009.0,TV-G,85 min,"Comedy, Mystery",Melissa Morris is due for adventure when her novelist father goes missing.,,,,,,
s805,Movie,Darby O'Gill and the Little People,Robert Stevenson,"Albert Sharpe, Janet Munro, Sean Connery, Jimmy O'Dea, Kieron Moore, Estelle Winwood",United States,"November 12, 2019",1959.0,G,91 min,"Family, Fantasy, Romance","Seeking a pot of gold, Darby O'Gill must match wits with a leprechaun. See details for advisory.",,,,,,
s806,TV Show,Darkwing Duck,,"Jim Cummings, Christine Cavanaugh, Terry McGovern, Frank Welker",United States,"November 12, 2019",1991.0,TV-Y7,2 Seasons,"Action-Adventure, Animation, Kids","Darkwing Duck tells the adventures of the superhero, aided by his sidekick Launchpad McQuack.",,,,,,
s807,Movie,Davy Crockett and the River Pirates,Norman Foster,"Fess Parker, Buddy Ebsen, Jeff York, Kenneth Tobey, Clem Bevans, Irvin Ashkenazy",United States,"November 12, 2019",1956.0,G,81 min,"Action-Adventure, Family, Historical",Davy Crockett encounters pirates en route to New Orleans. See details for advisory.,,,,,,
s808,Movie,"Davy Crockett, King of the Wild Frontier",Norman Foster,"Fess Parker, Buddy Ebsen, Basil Ruysdael, Hans Conried, Pat Hogan, Ken Tobey",United States,"November 12, 2019",1955.0,PG,93 min,"Action-Adventure, Family, Historical","Share Davy Crockett's legend, from the frontier to Congress to the Alamo. See details for advisory.",,,,,,
s809,Movie,Day & Night,Teddy Newton,,United States,"November 12, 2019",2010.0,G,8 min,"Animation, Comedy, Family","When Day and Night meet each other, sparks fly!",,,,,,
s810,Movie,Decorating Disney: Holiday Magic,,"Whoopi Goldberg, Sofia Carson, Jordan Fisher",United States,"November 12, 2019",2017.0,TV-PG,42 min,"Documentary, Family, Reality",Disney Parks become the Merriest Places on Earth.,,,,,,
s811,Movie,Deep Blue,"Alastair Fothergill, Andy Byatt",Pierce Brosnan,"United Kingdom, Germany","November 12, 2019",2005.0,G,91 min,"Animals & Nature, Documentary, Family",Join an epic underwater exploration into the secret lives of sea creatures.,,,,,,
s812,Movie,Descendants 2,Kenny Ortega,"Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart, Mitchell Hope, Brenna D'Amico",United States,"November 12, 2019",2017.0,TV-G,114 min,"Coming of Age, Fantasy, Musical","Mal returns to the Isle of the Lost and confronts Uma, Ursula's daughter.",,,,,,
s813,Movie,Diary Of A Wimpy Kid,Thor Freudenthal,"Zachary Gordon, Robert Capron, Rachel Harris, Steve Zahn, Connor Fielding, Owen Fielding","United States, United Kingdom","November 12, 2019",2010.0,PG,93 min,"Comedy, Family","Greg faces the scariest, most humiliating experience of any kid’s life: middle school.",,,,,,
s814,Movie,Dinosaur,"Ralph Zondag, Eric Leighton","D.B. Sweeney, Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere, Samuel Wright",United States,"November 12, 2019",2000.0,PG,84 min,"Action-Adventure, Animation, Family",An orphaned dinosaur joins others after a meteor destroys his home.,,,,,,
s815,Movie,Disney Adventures in Babysitting,John Schultz,"Sabrina Carpenter, Sofia Carson, Nikki Hahn, Mallory Mahoney, Max Gecowets, Jet Jurgensmeyer",United States,"November 12, 2019",2016.0,TV-G,95 min,"Action-Adventure, Comedy, Coming of Age",Rival babysitters join forces to search the city for a kid who’s snuck out.,,,,,,
s816,Movie,Disney Avalon High,Stuart Gillard,"Britt Robertson, Gregg Sulkin, Joey Pollari, Devon Graye, Molly Quinn, Don Lake",United States,"November 12, 2019",2010.0,TV-G,91 min,"Coming of Age, Fantasy",Allie is convinced that her new high school is a contemporary Camelot.,,,,,,
s817,Movie,Disney Bad Hair Day,Érik Canuel,"Laura Marano, Leigh-Allyn Baker, Christian Campbell, Alain Goulem, Christian Paul, Kiana Madeira",Canada,"November 12, 2019",2015.0,TV-G,93 min,"Buddy, Comedy, Coming of Age",Monica's prom day starts with bad hair…but ends with a great adventure.,,,,,,
s818,TV Show,Disney Bizaardvark,,"Madison Hu, Olivia Rodrigo, Jake Paul, DeVore Ledridge, Ethan Wacker",United States,"November 12, 2019",2015.0,TV-PG,3 Seasons,"Buddy, Comedy, Family",Paige and Frankie produce an online comedy channel.,,,,,,
s819,Movie,Disney Den Brother,Mark Taylor,"Hutch Dano, G. Hannelius, Maurice Godin, David Lambert, Kelsy Chow, Debra Mooney",United States,"November 12, 2019",2010.0,TV-G,90 min,"Comedy, Coming of Age",A hockey star hangs up his skates and becomes a substitute scoutmaster.,,,,,,
s820,Movie,Disney Descendants,Kenny Ortega,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson, Mitchell Hope, Melanie Paxson",United States,"November 12, 2019",2015.0,TV-G,114 min,"Coming of Age, Fantasy, Musical",The kids of Disney villains are given a shot at redemption at Auradon Prep.,,,,,,
s821,TV Show,Disney Descendants Wicked World (Shorts),,,United States,"November 12, 2019",2015.0,TV-G,2 Seasons,"Animation, Coming of Age, Fantasy",Descendants continues with new animated shorts!,,,,,,
s822,TV Show,Disney DuckTales (Shorts),,,,"November 12, 2019",2016.0,TV-Y7,1 Season,"Action-Adventure, Animation, Comedy",The McDuck family welcomes you to Duckburg!,,,,,,
s823,TV Show,Disney Evermoor,,"Naomi Sequeira, Jordan Loughran, Belinda Stewart-Wilson, Dan Fredenburgh, George Sear, Georgie Farmer",,"November 12, 2019",2017.0,TV-PG,1 Season,Series,Tara Crossley moves to Evermoor and realizes the English countryside is not as sleepy as it seems.,,,,,,
s824,TV Show,Disney Family Sundays,,,United States,"November 12, 2019",2019.0,TV-G,1 Season,"Anthology, Family, Lifestyle",Amber Kemp-Gerstel shares her love of crafting in a series of Disney-themed DIY projects.,,,,,,
s825,TV Show,Disney Fast Layne,,"Sophie Pollono, Sofia Rosinsky, Brandon Rossel, Winslow Fegley",United States,"November 12, 2019",2018.0,TV-G,1 Season,"Action-Adventure, Animation, Comedy",Twelve-year-old Layne Reed discovers a talking car.,,,,,,
s826,Movie,Disney Girl vs. Monster,Stuart Gillard,"Olivia Holt, Kerris Dorsey, Brendan Meyer, Katherine McNamara, Adam Chambers, Tracy Dawson","United States, Canada","November 12, 2019",2012.0,TV-PG,90 min,"Action-Adventure, Comedy, Fantasy",The daughter of two monster-hunters must take on a monster of her own.,,,,,,
s827,TV Show,Disney Gravity Falls,,"Kristen Schaal, Jason Morgan, Alex Hirsch",United States,"November 12, 2019",2011.0,TV-Y7,2 Seasons,"Action-Adventure, Animation, Comedy",Dipper and Mabel spend the summer with Grunkle Stan.,,,,,,
s828,TV Show,Disney Gravity Falls (Shorts),,,,"November 12, 2019",2012.0,TV-G,1 Season,"Animation, Anthology, Comedy",Twins Dipper and Mabel enter the mysterious town of Gravity Falls for the summer.,,,,,,
s829,TV Show,Disney Jake and the Never Land Pirates,,"Madison Pettis, Colin Ford, Jonathan Heit, David Arquette, Corey Burton",United States,"November 12, 2019",2010.0,TV-Y,4 Seasons,"Action-Adventure, Animation, Fantasy",Jake sails for a treasure hunt against Captain Hook.,,,,,,
s830,TV Show,Disney JONAS,,"Kevin Jonas, Joe Jonas, Nick Jonas, Chelsea Staub, Nicole Anderson, John Ducey",United States,"November 12, 2019",2008.0,TV-G,2 Seasons,"Comedy, Family, Kids","JONAS is the hottest rock band on the planet! Band members Nick, Kevin, and Joe are superstar idols.",,,,,,
s831,TV Show,Disney Junior Music Nursery Rhymes,,,,"November 12, 2019",2017.0,TV-Y,2 Seasons,"Animation, Kids, Musical",Nursery Rhymes re-imagined with Disney Junior!,,,,,,
s832,TV Show,Disney K.C. Undercover,,"Zendaya , Veronica Dunne, Kamil McFadden, Tammy Townsend, Kadeem Hardison",United States,"November 12, 2019",2014.0,TV-Y7,3 Seasons,"Action-Adventure, Comedy, Kids",K.C. joins her spy family as its newest secret agent.,,,,,,
s833,TV Show,Disney Lab Rats: Elite Force,,"William Brent, Bradley Perry, Jake Short, Paris Berelc, Kelli Berglund",United States,"November 12, 2019",2015.0,TV-Y7,1 Season,"Action-Adventure, Comedy, Coming of Age",The Lab Rats join forces with the Mighty Med team.,,,,,,
s834,TV Show,Disney Legend of the Three Caballeros,,"Tony Anselmo, Jaime Camil, Eric Bauza, Grey Griffin, Wayne Knight, Kevin Richardson",United States,"November 12, 2019",2017.0,TV-G,1 Season,"Action-Adventure, Animation, Comedy","Donald, Jose and Panchito inherit a magical atlas and travel the world battling mythical monsters.",,,,,,
s835,TV Show,Disney Mickey Mouse Clubhouse,,"Wayne Allwine, Jim Cummings, Russi Taylor, Tony Anselmo, Bill Farmer, Tress MacNeille",United States,"November 12, 2019",2005.0,TV-Y,5 Seasons,"Animation, Kids",Mickey leads kids on an interactive adventure of learning.,,,,,,
s836,TV Show,Disney Milo Murphy's Law,,"Al Yankovic, Sabrina Carpenter, Mekai Curtis",United States,"November 12, 2019",2016.0,TV-Y7,2 Seasons,"Action-Adventure, Animation, Comedy","Around Milo, anything that can go wrong, will.",,,,,,
s837,TV Show,Disney Minnie's Bow-Toons (Shorts),,,United States,"November 12, 2019",2011.0,TV-Y,3 Seasons,"Animation, Kids",Minnie Mouse teams up with Daisy to open up Minnie’s Bow-tique.,,,,,,
s838,TV Show,Disney Stuck In The Middle,,"Jenna Ortega, Ronni Hawk, Isaak Presley, Ariana Greenblatt, Kayla Maisonet, Nicolas Bechtel",United States,"November 12, 2019",2015.0,TV-PG,3 Seasons,"Comedy, Coming of Age, Family",Harley is stuck in the middle of a family with 7 kids!,,,,,,
s839,TV Show,Disney Take Two With Phineas And Ferb (Shorts),,,United States,"November 12, 2019",2010.0,TV-G,1 Season,"Animation, Kids, Parody",Real-life celebrities are interviewed by Phineas and Ferb.,,,,,,
s840,TV Show,Disney Tangled: The Series - Short Cuts,,,,"November 12, 2019",2016.0,TV-Y7,1 Season,"Action-Adventure, Animation, Comedy",Get to know the colorful residents of Corona.,,,,,,
s841,Movie,Disney Under The Sea: A Descendants Short Story,Hasraf Dulull,,,"November 12, 2019",2018.0,TV-G,10 min,"Fantasy, Musical, Thriller",Mal emerges from the forest where she meets Dizzy.,,,,,,
s842,TV Show,Disney's Adventures Of The Gummi Bears,,"Bill Scott, Christian Jacobs, Brett Johnson, David Faustino, Paul Winchell, Jason Marsden",United States,"November 12, 2019",1985.0,TV-Y7,6 Seasons,"Action-Adventure, Animation, Fantasy",The magical Gummi Bears discover their rich history.,,,,,,
s843,TV Show,Disney's Doug,,"Connie Shulman, Doug Preis, Alice Playten, Chris Phillips, Fred Newman, Thomas McHugh",United States,"November 12, 2019",1996.0,TV-Y7,3 Seasons,"Animation, Comedy, Coming of Age","Doug uses his imagination to navigate through tests of friendship, love, school, and growing up.",,,,,,
s844,Movie,Disney's Fairy Tale Weddings,Chris Wilson,"Ben Higgins, Lauren Bushnell",,"November 12, 2019",2017.0,TV-PG,64 min,"Family, Lifestyle, Reality",A look at the magical weddings at Disney Destinations.,,,,,,
s845,Movie,Disney's Fairy Tale Weddings: Holiday Magic,Chris Wilson,"Stephen Boss, Allison Holker",,"November 12, 2019",2017.0,TV-PG,42 min,"Family, Lifestyle, Reality",Holiday Disney weddings and proposals.,,,,,,
s846,TV Show,Disney's Hercules: The Animated Series,,"Tate Donovan, Sandra Bernhard, Robert Costanzo, Matt Frewer, Bobcat Goldthwait, French Stewart",United States,"November 12, 2019",1998.0,TV-Y7,1 Season,"Action-Adventure, Animation, Comedy",Follow Herc's many labors during the years he spent training on how to be a hero.,,,,,,
s847,TV Show,Disney's Kim Possible,,"Christy Romano, Will Friedle, Nancy Cartwright, Tahj Mowry","United States, Philippines, South Korea","November 12, 2019",2001.0,TV-G,4 Seasons,"Action-Adventure, Animation, Comedy","Kim Possible is a high school girl who, in her spare time, saves the world from evil villains.",,,,,,
s848,TV Show,Disney's Little Einsteins,,"Erica Huang, Aiden Pompey, Jesse Schwartz, Natalia Wojcik",United States,"November 12, 2019",2005.0,TV-Y,2 Seasons,"Action-Adventure, Animation, Kids",This innovative new series provides preschoolers with new ways to hear and see music and art.,,,,,,
s849,TV Show,Disney's Mighty Ducks,,"James Belushi, Brad Garrett, Jeff Bennett, Jennifer Hale, Clancy Brown, Tony Jay",United States,"November 12, 2019",1996.0,TV-Y7,1 Season,"Action-Adventure, Animation, Comedy",Hockey-loving alien ducks are stranded on Earth and must protect it from the evil Dragaunus.,,,,,,
s850,TV Show,Disney's Recess,,"Rickey Collins, Jason Davis, Ashley Johnson, Ross Malinger, Courtland Mead, Pamela Segall",United States,"November 12, 2019",1997.0,TV-Y7,3 Seasons,"Animation, Comedy, Kids",A portrayal of life at Third Street Elementary School.,,,,,,
s851,TV Show,Disney's The Emperor's New School,,"Shane Baumel, Jessica DiCicco, Wendie Malick, Fred Tatasciore, Jeff Bennett, Jessie Flower",United States,"November 12, 2019",2005.0,TV-G,2 Seasons,"Animation, Comedy, Coming of Age","Disney's The Emperor's New School is a unique comedy about Kuzco, a self-centered and spoiled teen.",,,,,,
s852,Movie,Disney's The Kid,Jon Turteltaub,"Bruce Willis, Spencer Breslin, Emily Mortimer, Lily Tomlin, Chi McBride, Jean Smart",United States,"November 12, 2019",2000.0,PG,105 min,"Comedy, Drama, Family",A man's life is upended when he meets an 8-year-old version of himself.,,,,,,
s853,TV Show,Disney's The Little Mermaid (Series),,"Jodi Benson, Samuel Wright, Ken Mars, Edan Gross",United States,"November 12, 2019",1992.0,TV-Y7,3 Seasons,"Action-Adventure, Animation, Fantasy","Follow Ariel's adventures as a mermaid living under the sea with her father, King Triton.",,,,,,
s854,Movie,Disneyland Around the Seasons (Walt Disney's Wonderful World of Color: 1961-69),Hamilton Luske,Walt Disney,United States,"November 12, 2019",1966.0,TV-PG,51 min,"Documentary, Family, Variety",Walt Disney talks about Disneyland in 1966. See details for advisory.,,,,,,
s855,Movie,Disneynature African Cats,Keith Scholey,Samuel Jackson,United States,"November 12, 2019",2011.0,G,90 min,"Animals & Nature, Documentary, Family",Come face-to-face with the wildly majestic African lions of the savanna.,,,,,,
s856,Movie,Disneynature Bears,"Alastair Fothergill, Keith Scholey",John Reilly,United States,"November 12, 2019",2014.0,G,78 min,"Animals & Nature, Documentary, Family",A mother bear teaches her two impressionable cubs important life lessons.,,,,,,
s857,Movie,Disneynature Born in China,Lu Chuan,John Krasinski,"United Kingdom, China, United States","November 12, 2019",2017.0,G,81 min,"Animals & Nature, Documentary, Family",Embrace the beauty of China's vast terrain – and the life that inhabits it.,,,,,,
s858,Movie,Disneynature Chimpanzee,"Alastair Fothergill, Mark Linfield",Tim Allen,"Tanzania, United States","November 12, 2019",2012.0,G,79 min,"Animals & Nature, Documentary, Family",Meet a remarkable young chimpanzee who sees his world as his playground.,,,,,,
s859,Movie,Disneynature Crimson Wing,"Matthew Aeberhard, Leander Ward",Mariella Frostrup,"United States, United Kingdom","November 12, 2019",2008.0,G,78 min,"Animals & Nature, Documentary, Family",A million flamingos struggle to survive in the remote Tanzanian wilderness.,,,,,,
s860,Movie,Disneynature Monkey Kingdom,Mark Linfield,Tina Fey,United States,"November 12, 2019",2015.0,G,82 min,"Animals & Nature, Documentary, Family","Forced from their home among ancient ruins, a mother monkey must lead her son to safety.",,,,,,
s861,Movie,Disneynature Wings of Life,Louie Schwartzberg,Meryl Streep,"United States, Panama, Mexico","November 12, 2019",2011.0,G,81 min,"Animals & Nature, Documentary, Family","An intimate look at butterflies, hummingbirds, bees, bats and flowers.",,,,,,
s862,TV Show,Dog Whisperer with Cesar Millan,,Cesar Millan,United States,"November 12, 2019",2004.0,TV-G,6 Seasons,"Animals & Nature, Docuseries, Family",World-renowned dog expert Cesar Millan helps dogs and their owners overcome behavior issues.,,,,,,
s863,Movie,Don't Look Under the Bed,Kenneth Johnson,"Erin Chambers, Eric Hodges II, Eric Hodges, Robin Riker, Steve Valentine, Jake Sakson",United States,"November 12, 2019",1999.0,TV-PG,93 min,"Coming of Age, Fantasy",Teen Frances McCausland is framed for the Boogeyman's mischievous pranks.,,,,,,
s864,Movie,Donald's Golf Game,Jack King,,United States,"November 12, 2019",1938.0,TV-G,8 min,"Animation, Comedy, Family",Donald tries to impress his nephews at golfing. See details for advisory.,,,,,,
